Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
213.572,-4.46,0.75,off,185.0,0.375,0.00,22.8,6,69.8,35.97,10.24,2890,15.93,18.0,72,18.43,0
213.675,-4.47,0.75,off,185.0,0.375,0.00,22.6,6,69.8,36.45,10.29,2878,15.95,17.6,72,18.43,0
213.766,-4.42,0.75,off,185.0,0.375,0.00,22.6,6,69.8,36.21,10.26,2876,15.95,17.6,71,18.43,0
213.866,-4.47,0.76,off,185.0,0.375,0.00,21.9,6,69.8,36.82,10.32,2893,15.93,17.6,71,18.43,0
213.960,-4.45,0.76,off,185.0,0.375,0.00,22.1,6,69.8,36.21,10.31,2896,15.88,17.6,71,18.43,0
214.063,-4.40,0.75,off,185.0,0.375,0.00,22.3,6,69.8,36.21,10.29,2877,15.95,18.0,71,18.43,0
214.165,-4.46,0.75,off,185.0,0.375,0.00,22.1,6,69.8,36.70,10.32,2877,15.94,18.0,71,18.43,0
214.257,-4.42,0.75,off,185.0,0.375,0.00,22.6,6,69.8,36.21,10.33,2895,15.93,18.0,72,18.43,0
214.353,-4.37,0.75,off,185.0,0.375,0.00,22.3,6,69.8,36.45,10.32,2880,16.19,18.0,72,18.43,0
214.454,-4.23,0.76,off,185.0,0.375,0.00,21.9,6,69.8,37.66,10.46,2877,16.56,18.8,72,18.43,0
214.547,-3.95,0.78,off,185.0,0.375,0.00,21.6,6,69.8,38.26,10.67,2896,16.82,18.8,72,18.43,0
214.655,-3.88,0.79,off,185.0,0.375,0.00,21.4,6,69.8,38.38,10.80,2893,16.76,18.8,72,18.43,0
214.757,-3.86,0.80,off,185.0,0.375,0.00,20.9,6,69.8,38.75,10.93,2880,16.82,18.8,71,18.43,0
214.841,-3.83,0.80,off,185.0,0.375,0.00,20.5,6,69.8,39.02,10.87,2880,16.77,18.8,71,18.43,0
214.940,-3.83,0.81,off,185.0,0.375,0.00,20.7,6,69.8,38.37,10.87,2898,16.77,18.8,71,18.43,0
215.039,-3.82,0.80,off,185.0,0.375,0.00,20.5,6,69.8,39.29,10.94,2900,16.77,18.8,71,18.43,0
215.146,-3.78,0.81,off,185.0,0.375,0.00,20.7,6,69.8,38.87,10.92,2886,16.81,18.8,71,18.43,0
215.240,-3.79,0.81,off,185.0,0.375,0.00,20.7,6,69.8,38.87,10.95,2898,16.88,18.8,72,18.43,0
215.335,-3.71,0.82,off,185.0,0.375,0.00,20.2,6,69.8,39.84,11.04,2905,17.02,19.2,72,18.43,0
215.429,-3.63,0.82,off,185.0,0.375,0.00,20.5,6,69.8,39.69,11.10,2888,17.06,19.2,72,18.43,0
215.532,-3.62,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.24,11.14,2890,17.05,19.2,72,18.43,0
215.628,-3.52,0.82,off,185.0,0.375,0.00,19.8,6,69.8,40.79,11.16,2908,17.00,19.2,72,18.43,0
215.723,-3.58,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.24,11.11,2910,17.01,19.2,71,18.43,0
215.827,-3.56,0.83,off,185.0,0.375,0.00,19.8,6,69.8,40.38,11.18,2892,17.05,19.2,71,18.43,0
215.921,-3.51,0.84,off,185.0,0.375,0.00,19.8,6,69.8,40.51,11.15,2894,17.04,19.2,71,18.43,0
216.018,-3.55,0.84,off,185.0,0.375,0.00,19.8,6,69.8,40.79,11.15,2908,16.99,19.2,71,18.43,0
216.123,-3.49,0.84,off,185.0,0.375,0.00,20.2,6,69.8,40.50,11.26,2912,16.99,19.2,72,18.43,0
216.223,-3.51,0.84,off,185.0,0.375,0.00,20.0,6,69.8,40.79,11.17,2894,17.03,19.2,72,18.43,0
216.315,-3.54,0.84,off,185.0,0.375,0.00,20.0,6,69.8,40.92,11.22,2892,16.98,19.2,72,18.43,0
216.410,-3.52,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.64,11.24,2915,16.99,19.2,72,18.43,0
216.508,-3.52,0.84,off,185.0,0.375,0.00,20.2,6,69.8,40.64,11.18,2913,16.97,19.2,72,18.43,0
216.612,-3.54,0.85,off,185.0,0.375,0.00,20.0,6,69.8,40.92,11.21,2900,17.03,19.2,72,18.43,0
216.715,-3.49,0.84,off,185.0,0.375,0.00,19.8,6,69.8,41.06,11.21,2901,16.98,19.2,72,18.43,0
216.801,-3.48,0.84,off,185.0,0.375,0.00,19.5,6,69.8,41.34,11.18,2918,16.98,19.2,72,18.43,0
216.901,-3.54,0.84,off,185.0,0.375,0.00,20.2,6,69.8,39.82,11.27,2924,16.98,19.2,72,18.43,0
216.998,-3.45,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.50,11.23,2906,17.01,18.8,72,18.43,0
217.100,-3.55,0.83,off,185.0,0.375,0.00,20.5,6,69.8,40.23,11.23,2905,17.01,19.2,73,18.43,0
217.198,-3.50,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.50,11.26,2924,16.96,19.2,73,18.43,0
217.295,-3.51,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.78,11.20,2922,16.95,19.2,73,18.82,0
217.389,-3.51,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.78,11.20,2908,17.00,19.2,73,18.43,0
217.495,-3.46,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.79,11.22,2910,16.99,19.2,73,18.43,0
217.587,-3.54,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.92,11.22,2921,16.95,18.8,73,18.43,0
217.684,-3.51,0.83,off,185.0,0.375,0.00,20.0,6,69.8,41.06,11.23,2932,16.95,18.8,73,18.82,0
217.784,-3.52,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.65,11.22,2910,16.99,18.8,73,18.82,0
217.880,-3.56,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.37,11.21,2914,16.99,18.8,73,18.43,0
217.980,-3.50,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.78,11.18,2933,16.94,19.2,73,18.43,0
218.085,-3.54,0.83,off,185.0,0.375,0.00,20.5,6,69.8,39.95,11.16,2929,16.94,18.8,73,18.43,0
218.180,-3.52,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.78,11.24,2937,16.94,19.2,73,18.82,0
218.281,-3.49,0.83,off,185.0,0.375,0.00,20.5,6,69.8,40.37,11.21,2916,16.97,19.2,73,18.82,0
218.377,-3.56,0.84,off,185.0,0.375,0.00,19.8,6,69.8,41.06,11.22,2919,16.93,18.8,73,18.82,0
218.471,-3.49,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.22,11.22,2936,16.92,19.2,73,18.43,0
218.569,-3.51,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.92,11.18,2936,16.92,18.8,73,18.43,0
218.666,-3.54,0.84,off,185.0,0.375,0.00,20.2,6,69.8,40.11,11.21,2920,16.96,18.8,73,18.43,0
218.767,-3.52,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.93,11.18,2919,16.97,18.8,73,18.82,0
218.860,-3.55,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.23,11.22,2937,16.97,18.8,73,18.82,0
218.966,-3.54,0.83,off,185.0,0.375,0.00,20.5,6,69.8,40.23,11.26,2940,16.92,18.8,73,18.43,0
219.058,-3.54,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.51,11.18,2936,16.97,19.2,73,18.43,0
219.159,-3.55,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.23,11.23,2922,16.96,18.8,73,18.43,0
219.255,-3.49,0.82,off,185.0,0.375,0.00,20.5,6,69.8,40.23,11.18,2924,16.96,18.8,73,18.82,0
219.350,-3.54,0.82,off,185.0,0.375,0.00,20.5,6,69.8,40.09,11.17,2937,16.92,18.8,73,18.82,0
219.452,-3.54,0.82,off,185.0,0.375,0.00,20.5,6,69.8,39.96,11.21,2942,16.92,18.8,73,18.82,0
219.551,-3.54,0.83,off,185.0,0.375,0.00,19.8,6,69.8,41.06,11.18,2924,16.96,18.8,73,18.82,0
219.651,-3.56,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.65,11.21,2925,16.95,18.8,73,18.82,0
219.743,-3.50,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.65,11.21,2924,16.96,18.8,73,18.82,0
219.848,-3.56,0.83,off,185.0,0.375,0.00,20.2,6,69.8,39.96,11.17,2943,16.91,18.8,73,18.82,0
219.939,-3.55,0.83,off,185.0,0.375,0.00,19.8,6,69.8,41.06,11.22,2944,16.95,18.8,73,18.82,0
220.042,-3.54,0.83,off,185.0,0.375,0.00,20.5,6,69.8,39.82,11.17,2928,16.90,18.8,73,18.82,0
220.137,-3.55,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.51,11.23,2928,16.95,18.8,73,18.82,0
220.233,-3.50,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.51,11.17,2929,16.91,18.8,73,18.82,0
220.341,-3.56,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.37,11.17,2945,16.90,18.8,73,18.82,0
220.429,-3.54,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.24,11.23,2947,16.91,18.8,73,18.82,0
220.529,-3.58,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.93,11.18,2930,16.94,19.2,73,18.82,0
220.635,-3.60,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.65,11.20,2931,16.94,19.2,73,18.82,0
220.727,-3.50,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.23,11.16,2929,16.90,18.8,73,18.82,0
220.822,-3.60,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.10,11.15,2946,16.89,18.8,73,18.82,0
220.923,-3.52,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.37,11.20,2950,16.90,18.8,73,18.82,0
221.024,-3.57,0.82,off,185.0,0.375,0.00,20.0,6,69.8,40.79,11.16,2932,16.94,18.8,73,18.82,0
221.126,-3.58,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.79,11.20,2932,16.94,18.8,73,18.82,0
221.216,-3.55,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.65,11.16,2933,16.94,18.8,73,18.82,0
221.313,-3.58,0.83,off,185.0,0.375,0.00,20.5,6,69.8,40.10,11.14,2948,16.89,18.8,73,18.82,0
221.412,-3.54,0.83,off,185.0,0.375,0.00,20.0,6,69.8,40.92,11.23,2952,16.91,18.8,73,18.82,0
221.515,-3.56,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.51,11.15,2930,16.94,18.8,73,18.82,0
221.607,-3.60,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.52,11.21,2932,16.93,18.8,73,18.82,0
221.711,-3.52,0.83,off,185.0,0.375,0.00,20.0,6,69.8,41.07,11.18,2933,16.93,18.8,73,18.82,0
221.807,-3.57,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.50,11.16,2947,16.89,18.8,73,18.82,0
221.906,-3.56,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.37,11.21,2950,16.93,18.8,73,18.82,0
221.997,-3.57,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.23,11.15,2934,16.88,18.8,73,18.82,0
222.101,-3.60,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.65,11.16,2934,16.93,18.8,73,18.82,0
222.195,-3.52,0.82,off,185.0,0.375,0.00,20.5,6,69.8,40.10,11.17,2934,16.90,18.8,73,18.82,0
222.291,-3.61,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.79,11.12,2949,16.88,18.8,73,18.82,0
222.389,-3.54,0.82,off,185.0,0.375,0.00,20.2,6,69.8,40.65,11.23,2951,16.90,18.8,73,18.82,0
222.490,-3.57,0.83,off,185.0,0.375,0.00,20.5,6,69.8,40.24,11.15,2951,16.89,18.8,73,18.82,0
222.597,-3.61,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.24,11.20,2932,16.93,18.8,73,18.82,0
222.690,-3.55,0.82,off,185.0,0.375,0.00,20.7,6,69.8,39.96,11.15,2934,16.90,18.8,73,18.82,0
222.786,-3.61,0.83,off,185.0,0.375,0.00,20.2,6,69.8,40.24,11.14,2951,16.66,18.8,73,18.82,0
222.880,-3.73,0.82,off,185.0,0.375,0.00,20.7,6,69.8,39.27,11.10,2950,16.50,18.4,73,18.82,0
222.985,-3.84,0.81,off,185.0,0.375,0.00,20.5,6,69.8,39.56,10.92,2947,16.53,18.4,73,18.82,0
223.078,-3.86,0.81,off,185.0,0.375,0.00,20.7,6,69.8,39.28,10.89,2934,16.40,18.4,73,18.82,0
223.180,-3.80,0.80,off,185.0,0.375,0.00,20.9,6,69.8,39.43,10.89,2933,16.41,18.4,73,18.82,0
223.275,-3.90,0.81,off,185.0,0.375,0.00,21.2,6,69.8,38.87,10.84,2951,16.22,18.4,73,18.82,0
223.370,-3.95,0.80,off,185.0,0.375,0.00,21.4,6,69.8,38.63,10.82,2950,16.22,18.0,73,18.82,0
223.474,-4.02,0.79,off,185.0,0.375,0.00,21.4,6,69.8,38.51,10.70,2948,16.27,18.0,73,18.82,0
223.568,-4.02,0.79,off,185.0,0.375,0.00,21.2,6,69.8,39.30,10.71,2932,16.14,18.4,73,18.82,0
223.664,-4.02,0.79,off,185.0,0.375,0.00,21.4,6,69.8,38.51,10.69,2930,16.07,18.0,73,18.82,0
223.762,-4.14,0.79,off,185.0,0.375,0.00,21.2,6,69.8,38.63,10.61,2945,16.05,18.0,73,18.82,0
223.865,-4.14,0.78,off,185.0,0.375,0.00,21.9,6,69.8,37.78,10.60,2950,16.00,18.0,73,18.82,0
223.959,-4.23,0.77,off,185.0,0.375,0.00,21.9,6,69.8,37.79,10.49,2945,15.94,17.6,73,18.82,0
224.060,-4.22,0.77,off,185.0,0.375,0.00,21.9,6,69.8,37.91,10.53,2931,15.96,17.6,73,18.82,0
224.163,-4.25,0.77,off,185.0,0.375,0.00,22.1,6,69.8,37.43,10.48,2930,15.90,17.6,73,18.82,0
224.254,-4.34,0.77,off,185.0,0.375,0.00,21.9,6,69.8,37.55,10.42,2945,15.66,17.6,73,18.82,0
224.355,-4.45,0.75,off,185.0,0.375,0.00,22.6,6,69.8,36.33,10.32,2945,15.44,17.3,73,18.82,0
224.449,-4.59,0.74,off,185.0,0.375,0.00,23.3,6,69.8,35.48,10.13,2944,15.44,17.3,73,18.82,0
224.555,-4.64,0.73,off,185.0,0.375,0.00,23.3,6,69.8,35.74,10.12,2924,15.47,17.3,73,18.82,0
224.649,-4.60,0.73,off,185.0,0.375,0.00,23.1,6,69.8,35.73,10.10,2926,15.45,17.3,73,18.82,0
224.742,-4.64,0.72,off,185.0,0.375,0.00,23.1,6,69.8,35.61,10.09,2940,15.47,17.3,73,18.82,0
224.846,-4.64,0.73,off,185.0,0.375,0.00,23.1,6,69.8,35.49,10.15,2940,15.45,17.3,73,18.43,0
224.938,-4.64,0.73,off,185.0,0.375,0.00,22.8,6,69.8,35.85,10.07,2923,15.47,17.3,73,18.82,0
225.045,-4.76,0.73,off,185.0,0.375,0.00,23.5,6,69.8,34.51,10.07,2921,15.02,16.9,73,18.82,0
225.140,-4.91,0.71,off,185.0,0.375,0.00,24.0,6,69.8,33.80,9.84,2920,15.03,16.9,73,18.82,0
225.235,-5.03,0.70,off,185.0,0.375,0.00,24.0,6,69.8,34.04,9.73,2934,14.51,16.5,73,18.43,0
225.330,-5.27,0.69,off,185.0,0.375,0.00,24.9,6,69.8,32.62,9.59,2935,14.35,16.1,73,18.43,0
225.428,-5.39,0.67,off,185.0,0.375,0.00,25.2,6,69.8,32.40,9.39,2917,14.35,16.1,73,18.82,0
225.538,-5.48,0.66,off,185.0,0.375,0.00,25.4,6,69.8,32.63,9.30,2915,14.35,16.1,73,18.82,0
225.632,-5.44,0.66,off,185.0,0.375,0.00,25.9,6,69.8,32.06,9.29,2933,14.35,16.5,73,18.82,0
225.724,-5.48,0.66,off,185.0,0.375,0.00,25.9,6,69.8,31.96,9.24,2927,14.35,16.1,73,18.43,0
225.828,-5.48,0.66,off,185.0,0.375,0.00,25.6,6,69.8,32.06,9.29,2910,14.35,16.5,73,18.43,0
225.918,-5.47,0.66,off,185.0,0.375,0.00,25.6,6,69.8,32.18,9.25,2910,14.35,16.5,73,18.43,0
226.016,-5.51,0.66,off,185.0,0.375,0.00,24.9,6,69.8,32.87,9.23,2909,14.35,16.5,73,18.82,0
226.122,-5.48,0.67,off,185.0,0.375,0.00,25.4,6,69.8,32.41,9.27,2924,14.35,16.5,73,18.82,0
226.216,-5.54,0.66,off,185.0,0.375,0.00,25.6,6,69.8,31.73,9.19,2922,14.35,16.1,73,18.43,0
226.314,-5.56,0.66,off,185.0,0.375,0.00,25.6,6,69.8,32.07,9.21,2904,14.35,16.1,73,18.43,0
226.416,-5.53,0.66,off,185.0,0.375,0.00,25.9,6,69.8,31.85,9.18,2902,14.35,16.1,73,18.43,0
226.512,-5.59,0.66,off,185.0,0.375,0.00,25.6,6,69.8,31.96,9.17,2917,14.35,16.1,73,18.43,0
226.605,-5.59,0.66,off,185.0,0.375,0.00,26.1,6,69.8,31.51,9.18,2916,14.35,16.1,73,18.43,0
226.705,-5.54,0.65,off,185.0,0.375,0.00,25.6,6,69.8,32.08,9.14,2900,14.35,16.1,73,18.43,0
226.805,-5.61,0.66,off,185.0,0.375,0.00,25.6,6,69.8,32.07,9.16,2896,14.35,16.1,73,18.43,0
226.902,-5.58,0.66,off,185.0,0.375,0.00,25.9,6,69.8,31.73,9.14,2914,14.35,16.1,73,18.43,0
227.004,-5.70,0.65,off,185.0,0.375,0.00,26.6,6,69.8,30.62,9.11,2909,13.78,15.7,73,18.43,0
227.103,-5.94,0.64,off,185.0,0.375,0.00,27.0,6,69.8,30.17,8.90,2892,13.63,15.3,73,18.43,0
227.195,-5.98,0.62,off,185.0,0.375,0.00,27.3,6,69.8,29.84,8.74,2906,13.63,15.3,73,18.43,0
227.296,-6.05,0.62,off,185.0,0.375,0.00,27.3,6,69.8,30.07,8.67,2906,13.39,15.3,73,18.43,0
227.389,-6.18,0.62,off,185.0,0.375,0.00,28.7,6,69.8,28.77,8.64,2886,13.16,14.9,73,18.43,0
227.487,-6.34,0.60,off,185.0,0.375,0.00,28.7,6,69.8,28.45,8.47,2886,13.05,14.9,73,18.43,0
227.595,-6.46,0.59,off,185.0,0.375,0.00,29.2,6,69.8,28.25,8.36,2898,12.98,14.9,73,18.43,0
227.685,-6.45,0.59,off,185.0,0.375,0.00,29.9,6,69.8,27.83,8.32,2898,12.87,14.9,73,18.43,0
227.788,-6.49,0.58,off,185.0,0.375,0.00,29.9,6,69.8,27.73,8.23,2879,12.84,14.5,73,18.43,0
227.882,-6.61,0.58,off,185.0,0.375,0.00,30.3,6,69.8,27.20,8.17,2875,12.84,14.5,73,18.43,0
227.985,-6.59,0.57,off,185.0,0.375,0.00,29.4,6,69.8,27.84,8.14,2891,12.86,14.5,72,18.43,0
228.077,-6.63,0.57,off,185.0,0.375,0.00,30.1,6,69.8,27.30,8.08,2872,12.83,14.5,72,18.43,0
228.184,-6.66,0.57,off,185.0,0.375,0.00,30.1,6,69.8,27.31,8.08,2870,12.82,14.5,72,18.43,0
228.275,-6.63,0.57,off,185.0,0.375,0.00,29.9,6,69.8,27.52,8.14,2885,12.82,14.5,72,18.43,0
228.377,-6.67,0.57,off,185.0,0.375,0.00,30.3,6,69.8,27.10,8.08,2883,12.85,14.5,72,18.43,0
228.468,-6.69,0.57,off,185.0,0.375,0.00,30.1,6,69.8,27.31,8.06,2864,12.82,14.5,72,18.43,0
228.573,-6.62,0.57,off,185.0,0.375,0.00,30.3,6,69.8,26.89,8.06,2878,12.84,14.5,72,18.43,0
228.664,-6.67,0.57,off,185.0,0.375,0.00,30.1,6,69.8,27.00,8.06,2875,12.84,14.5,72,18.43,0
228.769,-6.67,0.57,off,185.0,0.375,0.00,30.3,6,69.8,26.78,8.05,2858,12.80,14.5,72,18.43,0
228.867,-6.66,0.56,off,185.0,0.375,0.00,29.9,6,69.8,27.10,8.06,2873,12.83,14.5,71,18.43,0
228.962,-6.68,0.57,off,185.0,0.375,0.00,30.3,6,69.8,26.78,8.03,2872,12.83,14.5,71,18.43,0
229.065,-6.68,0.57,off,185.0,0.375,0.00,29.6,6,69.8,27.21,8.05,2850,12.82,14.9,71,18.43,0
229.155,-6.68,0.57,off,185.0,0.375,0.00,29.9,6,69.8,26.99,8.06,2850,12.79,14.5,71,18.43,0
229.255,-6.68,0.56,off,185.0,0.375,0.00,29.9,6,69.8,27.00,8.04,2860,12.82,14.5,71,18.43,0
229.352,-6.72,0.57,off,185.0,0.375,0.00,29.6,6,69.8,27.22,8.03,2845,12.78,14.5,71,18.43,0
229.455,-6.69,0.57,off,185.0,0.375,0.00,29.6,6,69.8,27.21,8.04,2859,12.78,14.5,71,18.43,0
229.550,-6.69,0.57,off,185.0,0.375,0.00,29.6,6,69.8,27.10,8.00,2859,12.80,14.5,71,18.43,0
229.649,-6.79,0.57,off,185.0,0.375,0.00,30.8,6,69.8,26.06,8.02,2836,12.06,13.7,71,18.43,0
229.744,-7.10,0.54,off,185.0,0.375,0.00,32.5,6,69.8,24.42,7.70,2853,11.84,13.7,71,18.43,0
229.846,-7.26,0.52,off,185.0,0.375,0.00,32.0,6,69.8,24.36,7.51,2847,11.61,13.7,71,18.43,0
229.939,-7.38,0.52,off,185.0,0.375,0.00,32.7,6,69.8,24.37,7.42,2830,11.59,13.3,71,18.04,0
230.039,-7.49,0.51,off,185.0,0.375,0.00,34.1,6,69.8,23.42,7.32,2844,11.15,12.5,71,18.04,0
230.135,-7.84,0.49,off,185.0,0.375,0.00,37.4,6,69.8,21.36,7.00,2821,10.17,10.6,71,16.86,0
230.235,-8.90,0.43,off,185.0,0.375,0.00,51.7,6,69.8,15.12,6.27,2810,6.77,8.2,71,12.16,0
230.336,-9.69,0.33,off,185.0,0.375,0.00,56.0,6,69.8,13.49,5.27,2832,6.60,8.2,71,11.76,0
230.432,-10.08,0.30,off,185.0,0.375,0.00,60.0,6,69.8,12.84,4.76,2810,6.60,8.2,71,11.76,0
230.536,-10.25,0.28,off,185.0,0.375,0.00,61.2,6,69.8,12.81,4.52,2824,6.60,8.2,71,11.76,0
230.626,-10.28,0.28,off,185.0,0.375,0.00,60.2,6,69.8,13.09,4.45,2803,6.60,8.2,71,11.76,0
230.724,-10.31,0.28,off,185.0,0.375,0.00,62.6,6,69.8,12.90,4.40,2799,6.59,8.2,71,11.76,0
230.827,-10.32,0.28,off,185.0,0.375,0.00,63.0,6,69.8,12.92,4.40,2807,6.60,8.2,71,11.76,0
230.923,-10.36,0.28,off,185.0,0.375,0.00,63.7,6,69.8,12.84,4.37,2778,6.59,8.2,71,11.37,0
231.025,-10.35,0.28,off,185.0,0.375,0.00,62.6,6,69.8,13.11,4.39,2802,6.59,8.2,71,11.76,0
231.118,-10.35,0.28,off,185.0,0.375,0.00,62.6,6,69.8,12.99,4.36,2774,6.59,8.2,71,11.37,0
231.214,-10.36,0.28,off,185.0,0.375,0.00,61.9,6,69.8,12.94,4.37,2788,6.59,8.2,70,11.37,0
231.310,-10.37,0.28,off,185.0,0.375,0.00,61.9,6,69.8,12.92,4.40,2764,6.59,8.2,70,11.76,0
231.408,-10.32,0.28,off,185.0,0.375,0.00,61.6,6,69.8,12.87,4.39,2778,6.59,8.2,70,11.76,0
231.515,-10.36,0.28,off,185.0,0.375,0.00,61.2,6,69.8,12.96,4.40,2753,6.59,8.2,70,11.37,0
231.611,-10.36,0.28,off,185.0,0.375,0.00,60.9,6,69.8,13.03,4.39,2763,6.60,8.2,70,11.37,0
231.702,-10.33,0.28,off,185.0,0.375,0.00,60.9,6,69.8,12.94,4.40,2748,6.60,8.2,70,11.37,0
231.807,-10.32,0.28,off,185.0,0.375,0.00,60.5,6,69.8,13.01,4.41,2757,6.60,8.2,70,11.76,0
231.904,-10.33,0.28,off,185.0,0.375,0.00,60.2,6,69.8,13.07,4.37,2739,6.59,8.2,70,11.37,0
232.005,-10.36,0.28,off,185.0,0.375,0.00,60.9,6,69.8,12.90,4.40,2745,6.60,8.2,70,11.37,0
232.096,-10.35,0.28,off,185.0,0.375,0.00,60.9,6,69.8,12.91,4.40,2728,6.60,8.2,70,11.37,0
232.193,-10.32,0.28,off,185.0,0.375,0.00,60.5,6,71.6,12.90,4.40,2742,6.60,8.2,69,11.76,0
232.292,-10.33,0.29,off,185.0,0.375,0.00,59.5,6,71.6,13.13,4.39,2717,6.60,8.2,69,11.37,0
232.389,-10.33,0.29,off,185.0,0.375,0.00,59.5,6,71.6,13.12,4.39,2731,6.60,8.2,69,11.76,0
232.496,-10.35,0.29,off,185.0,0.375,0.00,60.2,6,71.6,12.96,4.41,2709,6.60,8.2,69,11.37,0
232.589,-10.36,0.29,off,185.0,0.375,0.00,59.3,6,71.6,13.06,4.40,2716,6.60,8.2,69,11.76,0
232.686,-10.33,0.29,off,185.0,0.375,0.00,59.3,6,71.6,12.96,4.39,2699,6.60,8.2,68,11.37,0
232.782,-10.35,0.29,off,185.0,0.375,0.00,60.5,6,71.6,12.68,4.37,2692,6.60,8.2,68,11.37,0
232.883,-10.36,0.29,off,185.0,0.375,0.00,59.7,6,71.6,12.95,4.36,2713,6.60,8.2,68,11.37,0
232.982,-10.35,0.29,off,185.0,0.375,0.00,60.0,6,71.6,12.90,4.39,2685,6.60,8.2,68,11.37,0
233.081,-10.35,0.29,off,185.0,0.375,0.00,60.0,6,71.6,12.90,4.37,2698,6.60,8.2,68,11.37,0
233.173,-10.35,0.29,off,185.0,0.375,0.00,60.2,6,71.6,12.73,4.39,2674,6.60,8.2,68,11.37,0
233.271,-10.34,0.29,off,185.0,0.375,0.00,58.6,6,71.6,12.95,4.36,2666,6.60,8.2,68,11.37,0
233.369,-10.36,0.29,off,185.0,0.375,0.00,59.0,6,71.6,12.95,4.39,2673,6.60,8.2,68,11.37,0
233.469,-10.36,0.29,off,185.0,0.375,0.00,58.3,6,71.6,13.12,4.37,2673,6.60,8.2,68,11.37,0
233.567,-10.34,0.29,off,185.0,0.375,0.00,58.8,6,71.6,13.01,4.40,2662,6.60,8.2,68,10.98,0
233.666,-10.33,0.29,off,185.0,0.375,0.00,59.3,6,71.6,12.79,4.39,2673,6.60,8.2,67,10.98,0
233.767,-10.33,0.29,off,185.0,0.375,0.00,59.5,6,71.6,12.74,4.39,2645,6.60,8.2,67,10.98,0
233.866,-10.35,0.29,off,185.0,0.375,0.00,58.3,6,71.6,13.01,4.36,2658,6.60,8.2,67,10.98,0
233.963,-10.35,0.29,off,185.0,0.375,0.00,58.8,6,71.6,13.01,4.37,2654,6.60,8.2,67,10.98,0
234.062,-10.34,0.29,off,185.0,0.375,0.00,59.3,6,71.6,12.68,4.39,2628,6.60,8.2,66,10.98,0
234.155,-10.34,0.29,off,185.0,0.375,0.00,58.8,6,71.6,12.80,4.40,2631,6.60,8.2,66,10.98,0
234.252,-10.33,0.29,off,185.0,0.375,0.00,58.6,6,71.6,12.84,4.41,2632,6.60,8.2,66,10.98,0
234.353,-10.32,0.30,off,185.0,0.375,0.00,57.2,6,71.6,13.13,4.37,2616,6.60,8.2,66,10.98,0
234.453,-10.34,0.30,off,185.0,0.375,0.00,58.3,6,71.6,13.01,4.37,2612,6.60,8.2,66,10.98,0
