-12.3537	-9.7139	34.7027
-11.7969	-8.1076	34.9625
-11.0793	-6.5957	34.8083
-10.2491	-5.2646	34.2983
-9.3565	-4.1659	33.5181
-8.4902	-3.3459	32.6033
-7.6483	-2.7414	31.5817
-6.8587	-2.3314	30.5027
-6.1409	-2.0842	29.4055
-5.5058	-1.9659	28.3151
-4.9586	-1.9517	27.2470
-4.4999	-2.0188	26.2117
-4.1273	-2.1487	25.2154
-3.7856	-2.3703	24.0708
-3.5522	-2.6498	22.9913
-3.4183	-2.9794	21.9800
-3.3739	-3.3585	21.0405
-3.4177	-3.8375	20.0974
-3.5553	-4.3889	19.2537
