Time (sec),Boost (psi),Calculated Load (g/rev),Clutch Sw (on/off),Coolant Temp (F),Dyn Adv Mult (DAM),Feedback Knock (°),Fuel Economy (mpg),Gear Position (gear),Intake Temp (F),MAF (g/s),Man Abs Press (psi),RPM (RPM),Target Throttle (%),Throttle Pos (%),Vehicle Speed (mph),Wastegate Duty (%),"AP Info:[AP3-SUB-002 v1.7.5.0-26366][2006 USDM Impreza WRX STI][Reflash: Stage1 91 v400.ptm - Realtime: Stage1 91 v400.ptm]"
895.525,-9.83,0.35,off,183.2,0.375,0.00,37.6,5,71.6,14.95,5.03,2512,6.76,9.0,48,11.76,0
895.627,-9.87,0.35,off,183.2,0.375,0.00,38.1,5,71.6,14.69,5.02,2508,6.76,9.0,48,12.16,0
895.721,-9.85,0.35,off,183.2,0.375,0.00,37.6,5,71.6,14.76,5.03,2516,6.76,9.0,48,11.76,0
895.821,-9.86,0.35,off,183.2,0.375,0.00,37.2,5,71.6,14.73,5.01,2526,6.76,9.0,48,12.16,0
895.921,-9.88,0.35,off,183.2,0.375,0.00,37.2,5,71.6,14.75,5.01,2520,6.76,9.0,48,11.76,0
896.015,-9.87,0.35,off,183.2,0.375,0.00,37.2,5,71.6,14.82,5.03,2521,6.76,9.0,48,12.16,0
896.113,-9.90,0.35,off,183.2,0.375,0.00,36.9,5,71.6,15.04,4.97,2502,6.76,9.0,48,11.76,0
896.211,-9.87,0.36,off,183.2,0.375,0.00,37.6,5,71.6,14.75,5.01,2516,6.76,9.0,48,12.16,0
896.318,-9.86,0.36,off,183.2,0.375,0.00,37.2,5,71.6,14.88,5.03,2504,6.76,9.0,48,11.76,0
896.415,-9.87,0.36,off,183.2,0.375,0.00,37.4,5,71.6,14.81,5.04,2503,6.76,9.0,48,11.76,0
896.508,-9.87,0.35,off,183.2,0.375,0.00,37.4,5,71.6,14.88,5.02,2494,6.76,9.0,49,11.76,0
896.609,-9.88,0.35,off,183.2,0.375,0.00,38.1,5,71.6,14.54,5.01,2496,6.76,9.0,49,11.76,0
896.701,-9.87,0.36,off,183.2,0.375,0.00,37.6,5,71.6,14.88,5.01,2480,6.76,9.0,49,11.76,0
896.807,-9.86,0.36,off,183.2,0.375,0.00,38.3,5,71.6,14.72,5.02,2482,6.76,9.0,49,11.76,0
896.902,-9.88,0.35,off,183.2,0.375,0.00,39.0,5,71.6,14.42,5.03,2506,6.76,9.0,49,11.76,0
896.996,-9.89,0.35,off,183.2,0.375,0.00,37.6,5,71.6,14.72,4.99,2508,6.76,9.0,48,11.76,0
897.093,-9.89,0.35,off,183.2,0.375,0.00,37.6,5,71.6,14.71,4.99,2501,6.76,9.0,48,11.76,0
897.194,-9.81,0.36,off,183.2,0.375,0.00,37.2,5,71.6,15.01,4.98,2498,7.36,9.4,48,12.16,0
897.292,-9.62,0.37,off,183.2,0.375,0.00,34.3,5,71.6,16.05,5.14,2480,7.36,10.2,48,13.33,0
897.391,-9.43,0.39,off,183.2,0.375,0.00,33.6,5,71.6,16.73,5.38,2492,7.67,10.2,48,13.33,0
897.490,-9.36,0.39,off,183.2,0.375,0.00,34.1,5,71.6,16.45,5.44,2492,7.67,9.8,48,13.33,0
897.585,-9.36,0.39,off,183.2,0.375,0.00,33.6,5,71.6,16.18,5.47,2483,7.67,9.8,48,12.94,0
897.689,-9.38,0.39,off,183.2,0.375,0.00,33.2,5,71.6,16.31,5.49,2467,7.67,9.8,48,12.94,0
897.785,-9.39,0.40,off,183.2,0.375,0.00,33.4,5,71.6,16.25,5.49,2461,7.36,9.8,48,13.33,0
897.888,-9.37,0.39,off,183.2,0.375,0.00,32.9,5,71.6,16.45,5.48,2492,7.67,10.2,48,13.33,0
897.982,-9.31,0.40,off,183.2,0.375,0.00,32.2,5,71.6,16.98,5.50,2470,8.00,10.2,48,13.33,0
898.077,-9.22,0.40,off,183.2,0.375,0.00,32.2,5,71.6,16.98,5.59,2461,7.99,10.2,48,13.73,0
898.172,-9.20,0.41,off,183.2,0.375,0.00,32.5,5,71.6,16.71,5.65,2480,7.98,10.2,48,13.33,0
898.271,-9.20,0.41,off,183.2,0.375,0.00,32.0,5,71.6,16.91,5.65,2460,7.99,10.2,48,13.73,0
898.370,-9.20,0.41,off,183.2,0.375,0.00,32.7,5,71.6,16.71,5.66,2478,7.99,10.2,48,13.33,0
898.468,-9.21,0.41,off,183.2,0.375,0.00,32.7,5,71.6,16.85,5.65,2469,7.99,10.2,48,13.33,0
898.565,-9.22,0.41,off,183.2,0.375,0.00,32.2,5,71.6,17.11,5.65,2466,7.99,10.2,48,13.33,0
898.662,-9.22,0.41,off,183.2,0.375,0.00,33.2,5,71.6,16.84,5.65,2476,7.99,10.2,48,13.33,0
898.760,-9.27,0.41,off,183.2,0.375,0.00,33.9,5,71.6,16.31,5.62,2482,7.67,9.8,48,12.94,0
898.868,-9.36,0.40,off,183.2,0.375,0.00,33.6,5,71.6,16.32,5.53,2484,7.67,9.8,48,12.94,0
898.961,-9.50,0.39,off,183.2,0.375,0.00,35.3,5,71.6,15.43,5.44,2486,6.93,9.0,48,12.16,0
899.059,-9.77,0.37,off,183.2,0.375,0.00,38.1,5,71.6,14.31,5.16,2487,6.43,8.6,48,11.37,0
899.152,-10.00,0.35,off,183.2,0.375,0.00,38.8,5,71.6,13.87,4.97,2484,6.09,7.8,48,10.98,0
899.250,-10.27,0.33,off,183.2,0.375,0.00,45.4,5,71.6,11.88,4.71,2475,4.37,7.5,48,9.80,0
899.354,-10.45,0.30,off,183.2,0.375,0.00,45.2,5,71.6,11.88,4.48,2471,3.68,7.5,48,9.80,0
899.455,-10.54,0.30,off,183.2,0.375,0.00,45.2,5,71.6,12.06,4.35,2453,3.16,7.5,48,9.80,0
899.544,-10.56,0.30,off,183.2,0.375,0.00,50.1,5,71.6,11.98,4.31,2478,2.61,7.5,48,9.80,0
899.643,-10.56,0.29,off,183.2,0.375,0.00,54.6,5,71.6,11.56,4.36,2461,2.10,7.5,48,9.80,0
899.749,-10.60,0.29,off,183.2,0.375,0.00,56.2,5,71.6,11.66,4.33,2477,1.61,7.5,48,9.80,0
899.845,-10.69,0.28,off,183.2,0.375,0.00,57.9,5,71.6,11.56,4.22,2462,1.09,7.5,48,9.80,0
899.938,-10.69,0.28,off,183.2,0.375,0.00,61.9,5,73.4,11.08,4.20,2460,0.60,7.5,48,9.80,0
900.034,-10.75,0.28,off,183.2,0.375,0.00,60.2,5,73.4,11.47,4.18,2456,0.12,7.5,48,0.00,0
900.139,-10.68,0.28,off,183.2,0.375,0.00,64.7,5,73.4,11.47,4.19,2456,0.00,7.5,48,0.00,0
900.234,-10.72,0.28,off,183.2,0.375,0.00,66.8,5,73.4,11.27,4.19,2452,0.00,7.5,48,0.00,0
900.332,-10.62,0.28,off,183.2,0.375,0.00,65.6,5,73.4,11.47,4.20,2458,0.00,7.5,48,0.00,0
900.427,-10.55,0.28,off,183.2,0.375,0.00,66.1,5,73.4,11.42,4.30,2448,0.00,7.5,48,0.00,0
900.528,-10.52,0.28,off,183.2,0.375,0.00,66.6,5,73.4,11.32,4.34,2445,0.00,7.5,48,0.00,0
900.622,-10.51,0.28,off,183.2,0.375,0.00,66.3,5,73.4,11.37,4.36,2436,0.00,7.5,48,0.00,0
900.720,-10.49,0.28,off,183.2,0.375,0.00,65.2,5,73.4,11.56,4.36,2428,0.00,7.5,48,0.00,0
900.821,-10.49,0.28,off,183.2,0.375,0.00,67.5,5,73.4,11.18,4.39,2430,0.00,7.5,48,0.00,0
900.921,-10.50,0.28,off,183.2,0.375,0.00,65.6,5,73.4,11.47,4.39,2422,0.00,7.5,48,0.00,0
901.017,-10.45,0.28,off,183.2,0.375,0.00,65.6,5,73.4,11.47,4.39,2409,0.40,7.5,48,9.41,0
901.112,-10.46,0.28,off,183.2,0.375,0.00,66.3,5,73.4,11.37,4.46,2429,1.10,7.5,48,9.41,0
901.210,-10.71,0.28,off,183.2,0.375,0.00,67.3,5,73.4,11.08,4.20,2382,1.24,7.5,47,9.41,0
901.313,-10.75,0.28,off,183.2,0.375,0.00,65.6,5,73.4,11.32,4.13,2406,2.54,7.5,47,9.41,0
901.415,-10.80,0.28,off,183.2,0.375,0.00,66.6,5,73.4,11.18,4.08,2393,3.14,7.5,47,9.41,0
901.510,-10.79,0.28,off,183.2,0.375,0.00,66.6,5,73.4,11.18,4.07,2396,3.13,7.5,47,9.41,0
901.602,-10.80,0.28,off,183.2,0.375,0.00,59.3,5,73.4,11.27,4.10,2403,3.14,7.5,47,9.41,0
901.708,-10.80,0.28,off,183.2,0.375,0.00,52.2,5,73.4,11.18,4.06,2383,3.14,7.5,47,9.41,0
901.804,-10.79,0.28,off,183.2,0.375,0.00,49.2,5,73.4,11.08,4.08,2383,3.27,7.5,47,9.41,0
901.902,-10.77,0.28,off,183.2,0.375,0.00,49.4,5,73.4,11.01,4.11,2404,3.19,7.5,47,9.41,0
901.995,-10.78,0.28,off,183.2,0.375,0.00,47.7,5,73.4,11.21,4.10,2417,3.28,7.5,47,9.41,0
902.093,-10.78,0.28,off,183.2,0.375,0.00,46.3,5,73.4,11.28,4.08,2384,3.20,7.5,47,9.41,0
902.191,-10.75,0.28,off,183.2,0.375,0.00,44.7,5,73.4,11.35,4.13,2386,3.28,7.5,47,9.41,0
902.300,-10.75,0.29,off,183.2,0.375,0.00,44.0,5,73.4,11.31,4.13,2366,3.27,7.5,47,9.41,0
902.394,-10.73,0.29,off,183.2,0.375,0.00,43.5,5,73.4,11.33,4.14,2362,3.28,7.5,47,9.41,0
902.489,-10.74,0.29,off,183.2,0.375,0.00,43.3,5,73.4,11.30,4.17,2367,3.28,7.1,47,9.41,0
902.583,-10.77,0.28,off,183.2,0.375,0.00,43.3,5,73.4,11.32,4.14,2367,3.57,7.1,47,9.02,0
902.681,-10.77,0.28,off,183.2,0.375,0.00,42.8,5,73.4,11.19,4.12,2376,3.57,7.1,46,9.02,0
902.788,-10.78,0.28,off,183.2,0.375,0.00,43.5,5,73.4,11.11,4.12,2376,3.56,7.1,46,9.41,0
902.884,-10.78,0.28,off,183.2,0.375,0.00,44.0,5,73.4,11.07,4.13,2363,3.56,7.1,46,9.41,0
902.977,-10.75,0.28,off,183.2,0.375,0.00,44.0,5,73.4,11.19,4.13,2378,4.02,7.1,46,9.41,0
903.079,-10.77,0.28,off,183.2,0.375,0.00,43.7,5,73.4,11.30,4.13,2366,4.66,7.1,46,9.02,0
903.171,-10.79,0.28,off,183.2,0.375,0.00,45.6,5,73.4,10.84,4.12,2357,4.66,7.1,46,9.02,0
903.279,-10.80,0.28,off,183.2,0.375,0.00,45.6,5,73.4,10.84,4.08,2358,4.66,7.1,46,9.02,0
903.373,-10.83,0.28,off,183.2,0.375,0.00,46.1,5,73.4,10.76,4.08,2352,4.65,7.1,46,9.02,0
903.465,-10.80,0.28,off,183.2,0.375,0.00,45.4,5,73.4,10.92,4.05,2377,4.66,7.1,46,9.02,0
903.563,-10.83,0.28,off,183.2,0.375,0.00,46.3,5,73.4,10.70,4.03,2370,4.65,7.1,46,9.02,0
903.666,-10.79,0.28,off,183.2,0.375,0.00,44.2,5,73.4,11.11,4.06,2360,4.65,7.1,46,9.02,0
903.761,-10.78,0.28,off,183.2,0.375,0.00,45.4,5,73.4,10.93,4.05,2343,4.65,7.1,46,9.02,0
903.859,-10.75,0.28,off,183.2,0.375,0.00,44.9,5,73.4,10.95,4.07,2340,4.65,7.1,46,9.02,0
903.956,-10.78,0.28,off,183.2,0.375,0.00,45.4,5,73.4,10.91,4.08,2347,4.65,7.1,46,9.02,0
904.053,-10.77,0.28,off,183.2,0.375,0.00,45.2,5,73.4,10.88,4.07,2357,4.65,7.1,46,9.02,0
904.153,-10.74,0.28,off,183.2,0.375,0.00,44.2,5,73.4,11.09,4.07,2348,4.64,7.1,46,9.02,0
904.254,-10.78,0.28,off,183.2,0.375,0.00,44.7,5,73.4,11.07,4.08,2360,4.64,7.1,46,9.02,0
904.352,-10.77,0.28,off,183.2,0.375,0.00,43.7,5,73.4,11.22,4.10,2342,4.65,7.1,46,9.02,0
904.450,-10.74,0.29,off,183.2,0.375,0.00,43.3,5,73.4,11.24,4.08,2325,4.65,7.1,46,9.02,0
904.545,-10.71,0.29,off,183.2,0.375,0.00,43.3,5,73.4,11.26,4.10,2322,4.64,7.1,46,9.02,0
904.647,-10.69,0.29,off,183.2,0.375,0.00,44.2,5,73.4,11.19,4.11,2331,4.64,7.1,46,9.02,0
904.745,-10.72,0.29,off,183.2,0.375,0.00,45.2,5,73.4,11.15,4.11,2330,4.63,7.1,46,9.02,0
904.842,-10.73,0.29,off,183.2,0.375,0.00,46.1,5,73.4,11.12,4.12,2308,4.63,7.1,46,8.63,0
904.936,-10.77,0.29,off,183.2,0.375,0.00,46.3,5,73.4,11.13,4.11,2319,4.64,7.1,46,9.02,0
905.041,-10.79,0.28,off,183.2,0.375,0.00,47.5,5,73.4,10.80,4.10,2299,4.64,7.1,45,9.02,0
905.137,-10.79,0.28,off,183.2,0.375,0.00,47.3,5,73.4,10.95,4.12,2341,4.63,7.1,45,8.63,0
905.237,-10.79,0.28,off,183.2,0.375,0.00,47.7,5,73.4,10.98,4.11,2312,4.63,7.1,45,9.02,0
905.332,-10.75,0.28,off,183.2,0.375,0.00,47.3,5,73.4,11.13,4.13,2294,4.63,7.1,45,9.02,0
905.432,-10.75,0.29,off,183.2,0.375,0.00,47.7,5,73.4,11.07,4.14,2308,4.64,7.1,45,9.02,0
905.526,-10.73,0.29,off,183.2,0.375,0.00,47.3,5,73.4,11.13,4.14,2315,4.79,7.1,45,9.02,0
905.622,-10.69,0.29,off,183.2,0.375,0.00,46.3,5,73.4,11.17,4.18,2314,4.94,7.1,45,9.02,0
905.727,-10.69,0.29,off,183.2,0.375,0.00,45.4,5,73.4,11.22,4.18,2291,4.94,7.1,45,9.02,0
905.821,-10.67,0.29,off,183.2,0.375,0.00,44.9,5,73.4,11.42,4.23,2290,4.94,7.1,45,9.02,0
905.917,-10.67,0.29,off,183.2,0.375,0.00,44.0,5,73.4,11.47,4.24,2294,4.94,7.1,45,9.02,0
906.015,-10.64,0.30,off,183.2,0.375,0.00,44.7,5,73.4,11.31,4.29,2294,4.94,7.1,45,9.02,0
906.116,-10.58,0.30,off,183.2,0.375,0.00,45.2,5,73.4,11.22,4.28,2277,4.94,7.1,45,9.02,0
906.218,-10.56,0.30,off,183.2,0.375,0.00,46.3,5,73.4,10.98,4.33,2283,4.94,7.1,45,9.02,0
906.310,-10.58,0.29,off,183.2,0.375,0.00,45.2,5,73.4,11.31,4.29,2296,4.94,7.1,45,9.02,0
906.406,-10.57,0.30,off,183.2,0.375,0.00,44.0,5,73.4,11.42,4.29,2284,4.93,7.1,44,9.02,0
906.510,-10.55,0.30,off,183.2,0.375,0.00,44.0,5,73.4,11.42,4.31,2266,4.94,7.1,44,9.02,0
906.602,-10.55,0.30,off,183.2,0.375,0.00,42.8,5,73.4,11.66,4.34,2273,5.25,7.5,44,9.41,0
906.708,-10.45,0.31,off,183.2,0.375,0.00,41.9,5,73.4,11.94,4.40,2278,5.25,7.5,44,9.41,0
906.799,-10.38,0.31,off,183.2,0.375,0.00,42.1,5,73.4,11.83,4.48,2248,5.25,7.5,44,9.41,0
906.903,-10.34,0.31,off,183.2,0.375,0.00,41.9,5,73.4,11.93,4.53,2260,5.25,7.5,44,9.41,0
906.996,-10.29,0.32,off,183.2,0.375,0.00,40.9,5,73.4,12.17,4.52,2280,5.89,7.8,44,9.80,0
907.098,-10.22,0.32,off,183.2,0.375,0.00,39.3,5,73.4,12.68,4.63,2257,5.89,8.6,44,10.20,0
907.190,-9.99,0.34,off,183.2,0.375,0.00,37.6,5,73.4,13.44,4.82,2266,6.41,8.6,44,10.98,0
907.290,-9.84,0.35,off,183.2,0.375,0.00,36.5,5,73.4,13.82,5.01,2258,6.58,9.0,44,11.37,0
907.387,-9.69,0.36,off,183.2,0.375,0.00,36.0,5,73.4,13.97,5.15,2252,6.58,9.0,44,11.37,0
907.491,-9.59,0.37,off,183.2,0.375,0.00,35.5,5,73.4,14.20,5.25,2256,6.58,9.0,44,11.37,0
907.583,-9.53,0.38,off,183.2,0.375,0.00,35.3,5,73.4,14.14,5.30,2256,6.75,9.0,44,11.37,0
907.683,-9.48,0.38,off,183.2,0.375,0.00,34.3,5,73.4,14.53,5.36,2257,6.92,9.4,44,11.37,0
907.785,-9.15,0.39,off,183.2,0.375,0.00,28.9,5,73.4,17.18,5.55,2253,9.11,11.8,44,14.51,0
907.885,-8.44,0.46,off,183.2,0.375,0.00,25.9,5,73.4,19.35,6.30,2263,9.72,12.2,44,14.90,0
907.980,-7.93,0.50,off,183.2,0.375,0.00,24.5,5,73.4,20.15,6.83,2255,9.72,12.2,44,15.69,0
908.074,-7.72,0.52,off,183.2,0.375,0.00,24.5,5,73.4,19.99,7.15,2257,9.71,12.2,44,15.29,0
908.171,-7.66,0.52,off,183.2,0.375,0.00,24.9,5,73.4,19.76,7.20,2256,9.72,12.2,44,15.29,0
908.270,-7.65,0.52,off,183.2,0.375,0.00,25.6,5,73.4,19.53,7.21,2270,9.72,12.2,44,15.29,0
908.367,-7.66,0.52,off,183.2,0.375,0.00,25.6,5,73.4,19.37,7.23,2277,9.72,12.2,44,15.29,0
908.465,-7.60,0.52,off,183.2,0.375,0.00,24.7,5,73.4,20.15,7.24,2258,10.03,12.5,44,15.69,0
908.568,-7.49,0.53,off,183.2,0.375,0.00,24.7,5,73.4,20.29,7.37,2274,10.03,12.5,44,16.08,0
908.666,-7.43,0.54,off,183.2,0.375,0.00,24.0,5,73.4,21.12,7.46,2275,10.32,12.9,44,16.08,0
908.760,-7.23,0.55,off,183.2,0.375,0.00,23.1,5,73.4,21.63,7.57,2260,10.33,12.9,43,16.08,0
908.864,-7.12,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.28,7.68,2256,10.33,12.9,43,16.08,0
908.956,-7.14,0.56,off,183.2,0.375,0.00,23.3,5,73.4,21.20,7.76,2289,10.35,12.5,43,16.08,0
909.060,-7.14,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.11,7.72,2260,10.32,12.5,43,16.08,0
909.154,-7.12,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.12,7.75,2259,10.33,12.5,43,16.08,0
909.257,-7.17,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.45,7.76,2282,10.32,12.5,44,16.08,0
909.347,-7.14,0.56,off,183.2,0.375,0.00,23.3,5,73.4,21.54,7.72,2279,10.33,12.5,44,16.08,0
909.449,-7.15,0.57,off,183.2,0.375,0.00,23.5,5,73.4,21.36,7.72,2266,10.34,12.5,44,16.08,0
909.544,-7.15,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.28,7.72,2274,10.34,12.5,44,16.08,0
909.641,-7.11,0.56,off,183.2,0.375,0.00,23.8,5,73.4,20.94,7.76,2296,10.33,12.5,44,16.08,0
909.743,-7.11,0.56,off,183.2,0.375,0.00,23.3,5,73.4,21.30,7.75,2291,10.33,12.5,43,16.08,0
909.843,-7.11,0.56,off,183.2,0.375,0.00,23.8,5,73.4,21.11,7.79,2286,10.34,12.5,43,16.08,0
909.935,-7.12,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.28,7.81,2292,10.35,12.9,43,16.08,0
910.039,-7.16,0.56,off,183.2,0.375,0.00,23.1,5,73.4,21.45,7.74,2302,10.35,12.9,43,16.08,0
910.136,-7.14,0.55,off,183.2,0.375,0.00,22.8,5,73.4,21.62,7.77,2306,10.34,12.9,43,16.08,0
910.235,-7.12,0.56,off,183.2,0.375,0.00,23.1,5,73.4,21.88,7.72,2296,10.35,12.9,44,16.08,0
910.329,-7.14,0.56,off,183.2,0.375,0.00,23.5,5,73.4,21.45,7.72,2304,10.35,12.5,44,16.08,0
910.433,-7.14,0.57,off,183.2,0.375,0.00,22.6,5,73.4,22.13,7.72,2313,10.35,12.5,44,16.08,0
910.527,-7.12,0.57,off,183.2,0.375,0.00,22.8,5,73.4,21.79,7.72,2320,10.34,12.5,44,16.08,0
910.625,-7.14,0.56,off,183.2,0.375,0.00,23.1,5,73.4,21.62,7.72,2302,10.36,12.5,44,16.08,0
910.728,-7.15,0.56,off,183.2,0.375,0.00,23.8,5,73.4,21.03,7.76,2312,9.75,11.8,44,15.29,0
910.818,-7.61,0.54,off,183.2,0.375,0.00,25.2,5,73.4,19.62,7.47,2323,9.44,11.8,44,14.90,0
910.915,-7.79,0.52,off,183.2,0.375,0.00,25.4,5,73.4,19.35,7.17,2332,9.14,11.8,44,14.90,0
911.021,-7.85,0.51,off,183.2,0.375,0.00,25.4,5,73.4,19.52,7.07,2325,9.45,11.8,44,14.90,0
911.119,-7.82,0.50,off,183.2,0.375,0.00,26.3,5,73.4,19.46,7.05,2322,9.15,11.8,45,14.90,0
911.218,-7.77,0.51,off,183.2,0.375,0.00,25.9,5,73.4,20.00,7.05,2327,9.15,11.8,45,15.29,0
911.313,-7.79,0.51,off,183.2,0.375,0.00,26.3,5,73.4,19.84,7.05,2338,9.46,11.4,45,14.90,0
911.410,-7.97,0.50,off,183.2,0.375,0.00,27.0,5,73.4,18.93,6.92,2336,9.45,11.4,45,14.51,0
911.507,-7.94,0.49,off,183.2,0.375,0.00,25.6,5,73.4,19.63,6.88,2330,9.14,11.8,45,15.29,0
911.605,-7.85,0.50,off,183.2,0.375,0.00,26.3,5,73.4,19.69,7.06,2328,9.45,11.8,45,15.29,0
911.701,-7.85,0.51,off,183.2,0.375,0.00,26.8,5,73.4,19.68,7.07,2335,9.15,11.4,45,14.90,0
911.808,-7.99,0.50,off,183.2,0.375,0.00,27.0,5,73.4,19.38,6.91,2340,9.46,11.4,45,14.51,0
911.901,-8.05,0.50,off,183.2,0.375,0.00,26.3,5,73.4,19.31,6.85,2350,9.15,11.4,45,14.51,0
911.999,-8.03,0.49,off,183.2,0.375,0.00,26.3,5,73.4,19.09,6.83,2348,9.15,11.8,45,14.90,0
912.098,-8.02,0.49,off,183.2,0.375,0.00,26.6,5,73.4,19.38,6.84,2335,9.15,11.8,45,14.90,0
912.197,-7.94,0.50,off,183.2,0.375,0.00,26.3,5,73.4,19.84,6.89,2342,9.46,11.8,45,15.29,0
912.293,-7.85,0.50,off,183.2,0.375,0.00,24.7,5,73.4,21.32,6.92,2340,10.90,13.7,45,16.08,0
912.390,-7.11,0.54,off,183.2,0.375,0.00,21.6,5,73.4,23.53,7.51,2359,11.63,14.1,45,16.08,0
912.488,-6.66,0.59,off,183.2,0.375,0.00,20.9,5,73.4,24.76,8.09,2366,11.87,14.5,45,16.08,0
912.582,-6.48,0.61,off,183.2,0.375,0.00,21.2,5,73.4,24.73,8.34,2366,11.63,14.5,45,16.08,0
912.682,-6.36,0.63,off,183.2,0.375,0.00,20.5,5,73.4,25.39,8.45,2349,12.37,15.3,45,16.08,0
912.780,-5.89,0.65,off,183.2,0.375,0.00,18.8,5,73.4,27.62,8.83,2358,13.16,15.7,45,16.08,0
912.876,-5.62,0.68,off,183.2,0.375,0.00,19.1,5,73.4,27.60,9.17,2364,13.16,15.7,45,16.08,0
912.980,-5.63,0.69,off,183.2,0.375,0.00,18.8,5,73.4,27.40,9.29,2366,13.16,15.7,45,16.08,0
913.077,-5.55,0.69,off,183.2,0.375,0.00,18.3,5,73.4,27.82,9.31,2385,13.16,15.7,45,16.08,0
913.170,-5.58,0.69,off,183.2,0.375,0.00,18.3,5,73.4,27.60,9.34,2391,13.16,15.7,45,16.08,0
913.273,-5.55,0.70,off,183.2,0.375,0.00,18.3,5,73.4,27.81,9.34,2398,13.16,15.7,45,16.08,0
913.366,-5.55,0.70,off,183.2,0.375,0.00,17.9,5,73.4,28.46,9.36,2405,13.16,15.7,45,16.08,0
913.464,-5.52,0.70,off,183.2,0.375,0.00,18.6,5,73.4,27.81,9.35,2405,13.17,15.7,46,16.08,0
913.564,-5.51,0.70,off,183.2,0.375,0.00,18.1,5,73.4,28.45,9.36,2394,13.17,15.7,46,16.08,0
913.666,-5.50,0.71,off,183.2,0.375,0.00,18.1,5,73.4,28.55,9.34,2399,13.18,15.7,46,16.08,0
913.766,-5.50,0.71,off,183.2,0.375,0.00,18.3,5,73.4,28.44,9.35,2407,13.18,15.7,46,16.08,0
913.864,-5.50,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.23,9.35,2410,13.18,15.7,46,16.08,0
913.962,-5.50,0.71,off,183.2,0.375,0.00,18.6,5,73.4,28.33,9.39,2414,13.18,15.7,47,16.08,0
914.052,-5.50,0.70,off,183.2,0.375,0.00,18.8,5,73.4,28.02,9.38,2416,13.18,15.7,47,16.08,0
914.152,-5.47,0.70,off,183.2,0.375,0.00,18.6,5,73.4,28.43,9.38,2423,13.19,15.7,47,16.08,0
914.250,-5.47,0.70,off,183.2,0.375,0.00,18.6,5,73.4,28.65,9.39,2429,13.19,15.7,47,16.08,0
914.349,-5.45,0.70,off,183.2,0.375,0.00,18.8,5,73.4,28.32,9.38,2431,13.18,15.7,47,16.08,0
914.451,-5.47,0.70,off,183.2,0.375,0.00,18.6,5,73.4,28.44,9.36,2434,13.19,15.7,47,16.08,0
914.542,-5.47,0.71,off,183.2,0.375,0.00,18.3,5,73.4,28.97,9.40,2437,13.20,15.7,47,16.08,0
914.641,-5.47,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.76,9.38,2440,13.19,15.7,47,16.08,0
914.746,-5.47,0.71,off,183.2,0.375,0.00,18.3,5,73.4,28.65,9.36,2447,13.19,15.7,47,16.47,0
914.843,-5.49,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.66,9.36,2450,13.20,15.7,47,16.08,0
914.946,-5.49,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.65,9.36,2451,13.21,15.7,47,16.08,0
915.039,-5.47,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.86,9.34,2459,13.20,15.7,47,16.47,0
915.130,-5.47,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.55,9.35,2464,13.20,15.7,47,16.47,0
915.239,-5.53,0.70,off,183.2,0.375,0.00,18.3,5,73.4,28.75,9.35,2473,13.21,15.7,47,16.47,0
915.333,-5.55,0.70,off,183.2,0.375,0.00,18.1,5,73.4,29.28,9.36,2474,13.21,15.7,47,16.47,0
915.425,-5.52,0.70,off,183.2,0.375,0.00,18.3,5,71.6,28.96,9.35,2478,13.21,15.7,47,16.47,0
915.523,-5.52,0.70,off,183.2,0.375,0.00,18.3,5,71.6,28.97,9.34,2477,13.22,15.7,47,16.47,0
915.627,-5.58,0.70,off,183.2,0.375,0.00,18.1,5,71.6,29.51,9.29,2486,13.22,15.7,47,16.47,0
915.723,-5.56,0.70,off,183.2,0.375,0.00,18.3,5,71.6,29.18,9.31,2493,13.22,15.7,47,16.47,0
915.818,-5.56,0.70,off,183.2,0.375,0.00,18.6,5,71.6,28.86,9.33,2505,13.11,15.7,48,16.47,0
915.922,-5.58,0.70,off,183.2,0.375,0.00,18.6,5,71.6,29.28,9.33,2509,13.11,15.7,48,16.47,0
916.016,-5.64,0.70,off,183.2,0.375,0.00,18.8,5,71.6,28.86,9.29,2510,13.11,15.7,48,16.47,0
916.118,-5.69,0.69,off,183.2,0.375,0.00,18.6,5,71.6,28.87,9.22,2514,12.89,15.3,48,16.47,0
916.214,-5.73,0.69,off,183.2,0.375,0.00,19.1,5,71.6,28.23,9.23,2523,12.78,15.3,48,16.47,0
916.317,-5.87,0.68,off,183.2,0.375,0.00,19.5,5,71.6,27.91,9.06,2512,12.67,15.3,48,16.47,0
916.407,-5.94,0.66,off,183.2,0.375,0.00,19.5,5,71.6,27.82,9.00,2515,12.68,15.3,48,16.47,0
